imageUrl,name,publisher,description,category,tags,price,reviewScore,reviewCount,stockQuantity,dateAdded,id,photoAuthor,photoAuthorUrl
https://images.unsplash.com/photo-1693596936248-8fab255a3de1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMExFRCUyMERlc2slMjBMYW1wfGVufDB8fHx8MTc3MjIyNTgzNHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless LED Desk Lamp,BrightLeaf Publishing,"The Wireless LED Desk Lamp 550 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Modern, Versatile, New Arrival, Ergonomic, Durable",432.49,1.5,3095,1864,2016-01-17,7-R0PovJA[v\,Darius Cotoi,https://unsplash.com/@dariuscotoi?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1660084161327-84cb724beae5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwQmx1ZXRvb3RoJTIwU3BlYWtlcnxlbnwwfHx8fDE3NzIyMjU4MzR8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Bluetooth Speaker,UrbanNest,"The Classic Bluetooth Speaker 122 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Limited Edition, Durable, Premium, Versatile, Ergonomic",285.79,2.9,5460,1913,2017-03-01,wlTe@bp4@Rk},Bridecka Hughes,https://unsplash.com/@brideckahughes?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1681418659069-eef28d44aeab?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBPZmZpY2UlMjBDaGFpcnxlbnwwfHx8fDE3NzIyMjU4MzV8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Office Chair,Maple Street Press,"The Eco Office Chair 257 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Essential, Giftable, Portable, Compact, Modern",659.17,3.7,9259,131,2017-03-08,(#OHENfM-T2.,Effydesk,https://unsplash.com/@effydesk?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1760278041943-8b2ccec1e9e2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMEdhbWluZyUyME1vdXNlfGVufDB8fHx8MTc3MjIyNTgyNnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart Gaming Mouse,SilverLine Electronics,"The Smart Gaming Mouse 280 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Portable, Limited Edition, Versatile, Waterproof, Modern",45.58,4.7,3740,533,2021-02-17,/%@J8X#Twx|Q,Matúš Gocman,https://unsplash.com/@matgocman?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1764557159396-419b85356035?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwTm9pc2UlMjBDYW5jZWxsaW5nJTIwSGVhZHBob25lc3xlbnwwfHx8fDE3NzIyMjU4MzV8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium Noise Cancelling Headphones,Summit Gear Co.,"The Premium Noise Cancelling Headphones 294 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Essential, Bestseller, Wireless, Premium, Giftable",550.04,3.2,8121,1547,2023-08-30,V}.6SaVFRX)n,Jj Rocha,https://unsplash.com/@that_person?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1695712551608-b118cc5a39e4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBCbHVldG9vdGglMjBTcGVha2VyfGVufDB8fHx8MTc3MjIyNTgzNXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Bluetooth Speaker,Summit Gear Co.,"The Eco Bluetooth Speaker 829 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Limited Edition, Wireless, Durable, New Arrival, Compact",400.87,3.4,6566,106,2020-09-18,8?!4""Ar%Y3v,Gomi,https://unsplash.com/@gomi_design?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1754821305530-8e3c7b8deda2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMEZpdG5lc3MlMjBUcmFja2VyfGVufDB8fHx8MTc3MjIyNTgzNnww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Fitness Tracker,Horizon Tech,"The Portable Fitness Tracker 156 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Modern, Ergonomic, Waterproof, Limited Edition, Compact",537.03,1.2,5565,1282,2022-04-23,mq7[[qCzu$-$,Andrey Matveev,https://unsplash.com/@zelebb?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1571406487954-dc11b0c0767d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwTEVEJTIwRGVzayUyMExhbXB8ZW58MHx8fHwxNzcyMjI1ODM2fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic LED Desk Lamp,Horizon Tech,"The Classic LED Desk Lamp 929 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Durable, Waterproof, Ergonomic, Limited Edition, Compact",261.39,3.5,5435,603,2021-09-15,LH84?k"S/3F?,Monty Allen,https://unsplash.com/@monty_a?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1588279102558-dabc7b32d9b1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxFY28lMjBDb29rd2FyZSUyMFNldHxlbnwwfHx8fDE3NzIyMjU4MzZ8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Eco Cookware Set,Summit Gear Co.,"The Eco Cookware Set 669 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Durable, Wireless, Rechargeable, Portable, Compact",586.07,1.8,7590,1274,2023-05-19,&OTlf.YZG5zA,Cooker King,https://unsplash.com/@cookerking?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1763907478821-1c1386fb16b2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMEFjdGlvbiUyMENhbWVyYXxlbnwwfHx8fDE3NzIyMjU4Mzd8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Action Camera,NorthPeak,"The Portable Action Camera 320 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Premium, Durable, Portable, Giftable, Rechargeable",317.51,3.2,1269,920,2024-06-08,f59HbhT&Zo0H,Omar Ramadan,https://unsplash.com/@omarvellous14?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1653823815301-faf2f30db0bd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcm9mZXNzaW9uYWwlMjA0SyUyME1vbml0b3J8ZW58MHx8fHwxNzcyMjI1ODM3fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Professional 4K Monitor,BlueRiver Outfitters,"The Professional 4K Monitor 740 by BlueRiver Outfitters delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Ergonomic, Compact, Versatile, Limited Edition, Giftable",408.38,2.2,4808,160,2024-09-26,"3`O`#A""V,0_)",Karthik Chinu,https://unsplash.com/@karthikchinu?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1694405145070-e58cc29771fa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyME1lY2hhbmljYWwlMjBLZXlib2FyZHxlbnwwfHx8fDE3NzIyMjU4Mzd8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Mechanical Keyboard,NorthPeak,"The Wireless Mechanical Keyboard 120 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Waterproof, Ergonomic, Limited Edition, Essential, Modern",231.19,4.9,7003,715,2021-07-02,"9Bb?]w""A?y5,",Padraig Treanor,https://unsplash.com/@padraigo?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1586187543706-b43086b30978?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwRXh0ZXJuYWwlMjBIYXJkJTIwRHJpdmV8ZW58MHx8fHwxNzcyMjI1ODM3fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic External Hard Drive,Horizon Tech,"The Classic External Hard Drive 529 by Horizon Tech delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Durable, Ergonomic, Compact, Giftable, Lightweight",501.9,1.3,3079,433,2018-11-24,[/;hwa^y52H@,Everyday Basics,https://unsplash.com/@zanardi?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1495563125611-fa99f0cd529f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwNEslMjBNb25pdG9yfGVufDB8fHx8MTc3MjIyNTgzOHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium 4K Monitor,BrightLeaf Publishing,"The Premium 4K Monitor 952 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Versatile, Durable, Premium, Rechargeable, Ergonomic",374.41,3.6,9561,1930,2022-02-10,&6_qUuqe*u}O,Julian O'hayon,https://unsplash.com/@anckor?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1754479125079-b5b48318547e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwQmFja3BhY2t8ZW58MHx8fHwxNzcyMjI1ODI0fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Backpack,SilverLine Electronics,"The Classic Backpack 405 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the home & kitchen category, offering a strong balance of value and functionality.",Home & Kitchen,"Rechargeable, Premium, Limited Edition, Giftable, Bestseller",188.84,3.0,5924,1635,2022-07-15,u-'!GGK|?AU(,Johan Mouchet,https://unsplash.com/@johanmouchet?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1646614871839-881108ea8407?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDbGFzc2ljJTIwU2NpZW5jZSUyMEZpY3Rpb24lMjBOb3ZlbHxlbnwwfHx8fDE3NzIyMjU4Mzl8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Classic Science Fiction Novel,Maple Street Press,"The Classic Science Fiction Novel 186 by Maple Street Press delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Bestseller, Lightweight, Waterproof, Rechargeable, Premium",500.01,3.9,8943,946,2017-03-16,|*nlb`]/qK[>,And Machines,https://unsplash.com/@and_machines?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1760730965577-64d5c3c5a29e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxBZHZhbmNlZCUyMEdyYXBoaWMlMjBULVNoaXJ0fGVufDB8fHx8MTc3MjIyNTgzOXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Advanced Graphic T-Shirt,NorthPeak,"The Advanced Graphic T-Shirt 733 by NorthPeak delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Lightweight, Modern, Versatile, New Arrival, Bestseller",615.35,1.4,2661,1257,2018-09-27,5TN=yn8Rw7]y,Lhon Karwan,https://unsplash.com/@lhonkarwanhamasalih?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1592999641298-434e28c11d14?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQb3J0YWJsZSUyMFN0YWlubGVzcyUyMFN0ZWVsJTIwV2F0ZXIlMjBCb3R0bGV8ZW58MHx8fHwxNzcyMjI1ODI5fDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Portable Stainless Steel Water Bottle,BrightLeaf Publishing,"The Portable Stainless Steel Water Bottle 194 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Essential, Premium, Rechargeable, Compact, Modern",688.27,4.4,1694,1356,2022-12-12,so5L#1<nWp7{,Filip Baotić,https://unsplash.com/@filipbaotic?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1633236065050-e96a5afa0207?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMDRLJTIwTW9uaXRvcnxlbnwwfHx8fDE3NzIyMjU4Mzl8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless 4K Monitor,UrbanNest,"The Wireless 4K Monitor 107 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the books category, offering a strong balance of value and functionality.",Books,"Essential, New Arrival, Premium, Giftable, Wireless",518.55,1.4,2533,228,2024-11-21,]rh.pu798gdM,Kadyn Pierce,https://unsplash.com/@gymxratpapii?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1658524202348-8bdff4d4a194?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyMENvb2t3YXJlJTIwU2V0fGVufDB8fHx8MTc3MjIyNTgzOXww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Cookware Set,Summit Gear Co.,"The Wireless Cookware Set 696 by Summit Gear Co. delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Essential, New Arrival, Limited Edition, Giftable, Versatile",586.24,4.1,2902,663,2019-10-24,am21TN61|$D[,Pedro Fleitas,https://unsplash.com/@pedroooo?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1694405145070-e58cc29771fa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxXaXJlbGVzcyUyME1lY2hhbmljYWwlMjBLZXlib2FyZHxlbnwwfHx8fDE3NzIyMjU4Mzd8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Wireless Mechanical Keyboard,SilverLine Electronics,"The Wireless Mechanical Keyboard 599 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Rechargeable, Wireless, Lightweight, New Arrival, Bestseller",244.87,5.0,5552,580,2023-01-22,Uv?5G$V`_u)@,Padraig Treanor,https://unsplash.com/@padraigo?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1592999641298-434e28c11d14?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxVbHRyYSUyMFN0YWlubGVzcyUyMFN0ZWVsJTIwV2F0ZXIlMjBCb3R0bGV8ZW58MHx8fHwxNzcyMjI1ODQwfDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Ultra Stainless Steel Water Bottle,UrbanNest,"The Ultra Stainless Steel Water Bottle 704 by UrbanNest delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the office supplies category, offering a strong balance of value and functionality.",Office Supplies,"Premium, Modern, Wireless, Waterproof, Rechargeable",407.5,3.6,4541,1382,2024-01-26,Jh=A]!.oE?gD,Filip Baotić,https://unsplash.com/@filipbaotic?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1761971975962-9cc397e2ba2a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxQcmVtaXVtJTIwWW9nYSUyME1hdHxlbnwwfHx8fDE3NzIyMjU4NDB8MA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Premium Yoga Mat,SilverLine Electronics,"The Premium Yoga Mat 129 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the electronics category, offering a strong balance of value and functionality.",Electronics,"Portable, Ergonomic, Durable, Limited Edition, Giftable",489.51,3.5,2245,1823,2021-10-21,H#1"V}+Nf[wo,Eran Design,https://unsplash.com/@erandesign?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1758577515333-e71b713059f1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxDb21wYWN0JTIwRml0bmVzcyUyMFRyYWNrZXJ8ZW58MHx8fHwxNzcyMjI1ODQxfDA&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Compact Fitness Tracker,BrightLeaf Publishing,"The Compact Fitness Tracker 805 by BrightLeaf Publishing delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the clothing category, offering a strong balance of value and functionality.",Clothing,"Modern, Compact, Lightweight, Wireless, Bestseller",441.14,3.1,6604,1633,2021-04-04,]pzdEBZr~'^>,Andrey Matveev,https://unsplash.com/@zelebb?utm_source=sse554_capstone&utm_medium=referral
https://images.unsplash.com/photo-1586187543706-b43086b30978?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w4NzQxNTN8MHwxfHNlYXJjaHwxfHxTbWFydCUyMEV4dGVybmFsJTIwSGFyZCUyMERyaXZlfGVufDB8fHx8MTc3MjIyNTgzMHww&ixlib=rb-4.1.0&q=80&w=1080?utm_source=sse554_capstone&utm_medium=referral,Smart External Hard Drive,SilverLine Electronics,"The Smart External Hard Drive 601 by SilverLine Electronics delivers dependable performance with quality materials and thoughtful design. It is well suited for everyday use in the sports & outdoors category, offering a strong balance of value and functionality.",Sports & Outdoors,"Limited Edition, Modern, Portable, Giftable, Waterproof",95.04,4.1,1564,166,2017-01-09,<n*{u4rstwUK,Everyday Basics,https://unsplash.com/@zanardi?utm_source=sse554_capstone&utm_medium=referral
